dataset,project_broad_celltype,program,mean_score,detection_fraction
GSE326201,B,neutrophil,0.702377919764512,0.829059829059829
GSE326201,hepatocyte/tumor epithelial,neutrophil,0.20387059506795,0.509803921568627
GSE326201,endothelial,neutrophil,0.128068028304051,0.45
GSE326201,other/uncertain,neutrophil,0.360012721452188,0.4375
GSE326201,monocyte/macrophage,neutrophil,0.791615501567877,0.8
GSE326201,fibroblast/mesenchymal,neutrophil,0.108406630890917,0.333333333333333
GSE326201,plasma,neutrophil,0.226733797133782,0.5
GSE326201,neutrophil,neutrophil,2.36467408654835,1
GSE326201,dendritic,neutrophil,0,0
GSE326201,T/NK,dendritic,0.260415212566938,0.384920634920635
GSE326201,B,dendritic,1.75299606001981,0.769230769230769
GSE326201,hepatocyte/tumor epithelial,dendritic,0.95458342159749,0.764705882352941
GSE326201,endothelial,dendritic,1.00010318113261,0.7
GSE326201,other/uncertain,dendritic,0.402345122171624,0.375
GSE326201,monocyte/macrophage,dendritic,1.42352207389816,0.88
GSE326201,fibroblast/mesenchymal,dendritic,1.43448779313204,1
GSE326201,plasma,dendritic,0.438624965977474,0.5
GSE326201,neutrophil,dendritic,1.62947284894629,1
GSE326201,dendritic,dendritic,1.81715934642631,1
GSE326201,T/NK,mast,0,0
GSE326201,B,mast,0,0
GSE326201,hepatocyte/tumor epithelial,mast,0,0
GSE326201,endothelial,mast,0.0498054669846375,0.15
GSE326201,other/uncertain,mast,0,0
GSE326201,monocyte/macrophage,mast,0,0
GSE326201,fibroblast/mesenchymal,mast,0,0
GSE326201,plasma,mast,0,0
GSE326201,neutrophil,mast,0,0
GSE326201,dendritic,mast,0,0
GSE326201,T/NK,endothelial,0.0559919030114433,0.126984126984127
GSE326201,B,endothelial,0.292900910369492,0.521367521367521
GSE326201,hepatocyte/tumor epithelial,endothelial,0.00963221567020971,0.0392156862745098
GSE326201,endothelial,endothelial,3.15125758994838,1
GSE326201,other/uncertain,endothelial,0.171807569484618,0.125
GSE326201,monocyte/macrophage,endothelial,0.589423696978471,0.68
GSE326201,fibroblast/mesenchymal,endothelial,0.20680068490168,0.416666666666667
GSE326201,plasma,endothelial,0.116961117712819,0.25
GSE326201,neutrophil,endothelial,0,0
GSE326201,dendritic,endothelial,0.270996975574951,1
GSE326201,T/NK,fibroblast/mesenchymal,0.0220671061098353,0.0436507936507936
GSE326201,B,fibroblast/mesenchymal,0.00955706740233713,0.0341880341880342
GSE326201,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.0774048162126243,0.215686274509804
GSE326201,endothelial,fibroblast/mesenchymal,0.259473596587779,0.45
GSE326201,other/uncertain,fibroblast/mesenchymal,0,0
GSE326201,monocyte/macrophage,fibroblast/mesenchymal,0.0179796050367088,0.08
GSE326201,fibroblast/mesenchymal,fibroblast/mesenchymal,3.10375001917641,1
GSE326201,plasma,fibroblast/mesenchymal,0,0
GSE326201,neutrophil,fibroblast/mesenchymal,0,0
GSE326201,dendritic,fibroblast/mesenchymal,0.98333010665181,1
GSE326201,endothelial,hepatocyte/tumor epithelial,0.42921098899455,0.619047619047619
GSE326201,B,hepatocyte/tumor epithelial,0.367327688191388,0.716216216216216
GSE326201,T/NK,hepatocyte/tumor epithelial,0.338778064984823,0.598393574297189
GSE326201,monocyte/macrophage,hepatocyte/tumor epithelial,0.427776756553592,0.630769230769231
GSE326201,neutrophil,hepatocyte/tumor epithelial,0.510203185225962,0.818181818181818
GSE326201,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,4.75186297790987,1
GSE326201,other/uncertain,hepatocyte/tumor epithelial,0.617676640182927,0.647058823529412
GSE326201,plasma,hepatocyte/tumor epithelial,0.243179313103183,0.75
GSE326201,fibroblast/mesenchymal,hepatocyte/tumor epithelial,1.20755996337079,1
GSE326201,dendritic,hepatocyte/tumor epithelial,0.524878410491867,1
GSE326201,endothelial,T/NK,0.0826144005839797,0.142857142857143
GSE326201,B,T/NK,0.33087671384897,0.324324324324324
GSE326201,T/NK,T/NK,3.17796187548008,1
GSE326201,monocyte/macrophage,T/NK,0.313099810705713,0.307692307692308
GSE326201,neutrophil,T/NK,0.618403539013831,0.454545454545455
GSE326201,hepatocyte/tumor epithelial,T/NK,0.23699308336038,0.142857142857143
GSE326201,other/uncertain,T/NK,0.684601871723751,0.352941176470588
GSE326201,plasma,T/NK,0.144776170616626,0.25
GSE326201,fibroblast/mesenchymal,T/NK,0.117360237414653,0.5
GSE326201,dendritic,T/NK,0,0
GSE326201,endothelial,B,0.925477125397525,0.80952380952381
GSE326201,B,B,4.16804233149306,1
GSE326201,T/NK,B,1.7220986072396,0.983935742971888
GSE326201,monocyte/macrophage,B,2.87381141762075,0.938461538461539
GSE326201,neutrophil,B,1.70375834756167,0.818181818181818
GSE326201,hepatocyte/tumor epithelial,B,0.675138860247202,0.785714285714286
GSE326201,other/uncertain,B,0.844523681147169,0.470588235294118
GSE326201,plasma,B,0.916460293723821,0.75
GSE326201,fibroblast/mesenchymal,B,0.38773002789038,0.5
GSE326201,dendritic,B,1.32082159209523,1
GSE326201,endothelial,plasma,0.252849504809793,0.476190476190476
GSE326201,B,plasma,0.261807726237598,0.527027027027027
GSE326201,T/NK,plasma,0.388809942731045,0.566265060240964
GSE326201,monocyte/macrophage,plasma,0.202158948433012,0.353846153846154
GSE326201,neutrophil,plasma,0.151212129181944,0.363636363636364
GSE326201,hepatocyte/tumor epithelial,plasma,0.335475482712177,0.428571428571429
GSE326201,other/uncertain,plasma,0.142467071413471,0.176470588235294
GSE326201,plasma,plasma,4.55874669267355,1
GSE326201,fibroblast/mesenchymal,plasma,0.281989480752651,0.5
GSE326201,dendritic,plasma,0,0
GSE326201,endothelial,monocyte/macrophage,1.56942090069134,0.984126984126984
GSE326201,B,monocyte/macrophage,3.02858410470537,0.959459459459459
GSE326201,T/NK,monocyte/macrophage,1.17108686286827,0.919678714859438
GSE326201,monocyte/macrophage,monocyte/macrophage,3.51391989755518,1
GSE326201,neutrophil,monocyte/macrophage,2.42864168118323,0.909090909090909
GSE326201,hepatocyte/tumor epithelial,monocyte/macrophage,2.85395790897585,1
GSE326201,other/uncertain,monocyte/macrophage,1.45356755678992,0.823529411764706
GSE326201,plasma,monocyte/macrophage,1.18093639406458,1
GSE326201,fibroblast/mesenchymal,monocyte/macrophage,0.206151578421065,0.5
GSE326201,dendritic,monocyte/macrophage,1.54191407639498,1
GSE326201,endothelial,neutrophil,0.231766926749497,0.571428571428571
GSE326201,B,neutrophil,0.845776389415759,0.918918918918919
GSE326201,T/NK,neutrophil,0.426346726201218,0.803212851405623
GSE326201,monocyte/macrophage,neutrophil,0.830787064342795,0.861538461538462
GSE326201,neutrophil,neutrophil,3.23223445515007,1
GSE326201,hepatocyte/tumor epithelial,neutrophil,0.110346106455555,0.428571428571429
GSE326201,other/uncertain,neutrophil,0.543510236793267,0.470588235294118
GSE326201,plasma,neutrophil,0.185621029847255,0.25
GSE326201,fibroblast/mesenchymal,neutrophil,0.138653657287638,0.5
GSE326201,dendritic,neutrophil,0.80177903873638,1
GSE326201,endothelial,dendritic,0.651693630891631,0.777777777777778
GSE326201,B,dendritic,2.55390781136521,0.932432432432432
GSE326201,T/NK,dendritic,0.450691595722231,0.481927710843373
GSE326201,monocyte/macrophage,dendritic,2.54255716063517,0.876923076923077
GSE326201,neutrophil,dendritic,1.73389631247222,0.818181818181818
GSE326201,hepatocyte/tumor epithelial,dendritic,1.01800172797776,0.928571428571429
GSE326201,other/uncertain,dendritic,0.547041195549539,0.294117647058824
GSE326201,plasma,dendritic,0.34824705121558,0.75
GSE326201,fibroblast/mesenchymal,dendritic,1.16093430954171,1
GSE326201,dendritic,dendritic,1.97500447137959,1
GSE326201,endothelial,mast,0.00691206681887226,0.0158730158730159
GSE326201,B,mast,0,0
GSE326201,T/NK,mast,0.0033329944657278,0.00803212851405622
GSE326201,monocyte/macrophage,mast,0,0
GSE326201,neutrophil,mast,0,0
GSE326201,hepatocyte/tumor epithelial,mast,0.0771285564466133,0.142857142857143
GSE326201,other/uncertain,mast,0,0
GSE326201,plasma,mast,0,0
GSE326201,fibroblast/mesenchymal,mast,0,0
GSE326201,dendritic,mast,0,0
GSE326201,endothelial,endothelial,2.61552482972808,1
GSE326201,B,endothelial,0.622327479874536,0.783783783783784
GSE326201,T/NK,endothelial,0.137726283977122,0.21285140562249
GSE326201,monocyte/macrophage,endothelial,0.593456406412322,0.661538461538462
GSE326201,neutrophil,endothelial,0.420234047521654,0.454545454545455
GSE326201,hepatocyte/tumor epithelial,endothelial,0.108929378166006,0.0714285714285714
GSE326201,other/uncertain,endothelial,0.540712437113351,0.470588235294118
GSE326201,plasma,endothelial,0.193271484187063,0.25
GSE326201,fibroblast/mesenchymal,endothelial,0.165093131272692,0.5
GSE326201,dendritic,endothelial,1.88594749894706,1
GSE326201,endothelial,fibroblast/mesenchymal,0.281510971906936,0.507936507936508
GSE326201,B,fibroblast/mesenchymal,0.0239521333362947,0.0810810810810811
GSE326201,T/NK,fibroblast/mesenchymal,0.0211871648884472,0.0481927710843374
GSE326201,monocyte/macrophage,fibroblast/mesenchymal,0.033857314150423,0.0615384615384615
GSE326201,neutrophil,fibroblast/mesenchymal,0,0
GSE326201,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.0743264227566838,0.214285714285714
GSE326201,other/uncertain,fibroblast/mesenchymal,0.0991231098404608,0.117647058823529
GSE326201,plasma,fibroblast/mesenchymal,0,0
GSE326201,fibroblast/mesenchymal,fibroblast/mesenchymal,2.12311021195397,1
GSE326201,dendritic,fibroblast/mesenchymal,0.89192563084691,1
GSE326201,T/NK,hepatocyte/tumor epithelial,1.65099749682297,1
GSE326201,B,hepatocyte/tumor epithelial,1.44734062268942,0.984375
GSE326201,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.71979006101934,1
GSE326201,endothelial,hepatocyte/tumor epithelial,1.21065150832561,1
GSE326201,neutrophil,hepatocyte/tumor epithelial,1.78818666059052,1
GSE326201,mast,hepatocyte/tumor epithelial,1.98260157771044,1
GSE326201,dendritic,hepatocyte/tumor epithelial,1.29207120950018,1
GSE326201,monocyte/macrophage,hepatocyte/tumor epithelial,1.54488842390065,1
GSE326201,other/uncertain,hepatocyte/tumor epithelial,2.48113463624049,1
GSE326201,fibroblast/mesenchymal,hepatocyte/tumor epithelial,1.37367187756959,1
GSE326201,plasma,hepatocyte/tumor epithelial,1.58904452308566,1
GSE326201,T/NK,T/NK,2.95368749967445,1
GSE326201,B,T/NK,0.763124497868754,0.609375
GSE326201,hepatocyte/tumor epithelial,T/NK,0.726933782080958,0.457446808510638
GSE326201,endothelial,T/NK,0.204189155410891,0.239130434782609
GSE326201,neutrophil,T/NK,1.5364043460074,0.5
GSE326201,mast,T/NK,0,0
GSE326201,dendritic,T/NK,0.0776536113283697,0.146341463414634
GSE326201,monocyte/macrophage,T/NK,0.69600048968682,0.333333333333333
GSE326201,other/uncertain,T/NK,1.43222970078675,0.75
GSE326201,fibroblast/mesenchymal,T/NK,0.0272100393949279,0.0555555555555556
GSE326201,plasma,T/NK,0.219069057969658,0.333333333333333
GSE326201,T/NK,B,1.58777924568861,0.973509933774834
GSE326201,B,B,4.38465337991218,1
GSE326201,hepatocyte/tumor epithelial,B,0.70017066308462,0.574468085106383
GSE326201,endothelial,B,1.28631438412691,0.91304347826087
GSE326201,neutrophil,B,2.09578281795757,1
GSE326201,mast,B,1.81498647832584,1
GSE326201,dendritic,B,0.156298222046877,0.341463414634146
GSE326201,monocyte/macrophage,B,2.33155440614955,0.888888888888889
GSE326201,other/uncertain,B,1.15073085611213,0.5
GSE326201,fibroblast/mesenchymal,B,0.141909456709193,0.333333333333333
GSE326201,plasma,B,1.96992760370316,1
GSE326201,T/NK,plasma,0.425893092493666,0.56953642384106
GSE326201,B,plasma,0.507957498346566,0.65625
GSE326201,hepatocyte/tumor epithelial,plasma,0.531489383006088,0.606382978723404
GSE326201,endothelial,plasma,0.236963004406947,0.521739130434783
GSE326201,neutrophil,plasma,0.135027741347061,0.25
GSE326201,mast,plasma,0.305173518307964,0.5
GSE326201,dendritic,plasma,0.427407295644939,0.853658536585366
GSE326201,monocyte/macrophage,plasma,0.232539055182896,0.555555555555556
GSE326201,other/uncertain,plasma,0.703602178539157,0.5
GSE326201,fibroblast/mesenchymal,plasma,0.310222335269269,0.666666666666667
GSE326201,plasma,plasma,5.29854819881252,1
GSE326201,T/NK,monocyte/macrophage,0.99712601383837,0.960264900662252
GSE326201,B,monocyte/macrophage,2.23985763329954,0.9921875
GSE326201,hepatocyte/tumor epithelial,monocyte/macrophage,1.90328988402916,0.936170212765957
GSE326201,endothelial,monocyte/macrophage,1.06307767477981,0.934782608695652
GSE326201,neutrophil,monocyte/macrophage,1.8241336887387,0.75
GSE326201,mast,monocyte/macrophage,2.44073851190467,1
GSE326201,dendritic,monocyte/macrophage,0.524693973718697,0.951219512195122
GSE326201,monocyte/macrophage,monocyte/macrophage,2.97378408598788,1
GSE326201,other/uncertain,monocyte/macrophage,0.796593170684834,0.75
GSE326201,fibroblast/mesenchymal,monocyte/macrophage,0.561120367515402,1
GSE326201,plasma,monocyte/macrophage,0.426845352518925,0.666666666666667
GSE326201,T/NK,neutrophil,0.61641086424594,0.887417218543046
GSE326201,B,neutrophil,0.651870362565691,0.859375
GSE326201,hepatocyte/tumor epithelial,neutrophil,0.304272680946943,0.595744680851064
GSE326201,endothelial,neutrophil,0.156139656700169,0.586956521739131
GSE326201,neutrophil,neutrophil,2.56358474596658,1
GSE326201,mast,neutrophil,0,0
GSE326201,dendritic,neutrophil,0.0821830019107227,0.341463414634146
GSE326201,monocyte/macrophage,neutrophil,0.822332122072687,0.666666666666667
GSE326201,other/uncertain,neutrophil,0.644820436565383,0.5
GSE326201,fibroblast/mesenchymal,neutrophil,0.0276215614865469,0.111111111111111
GSE326201,plasma,neutrophil,0,0
GSE326201,T/NK,dendritic,0.214782026231097,0.317880794701987
GSE326201,B,dendritic,1.75526944770316,0.7890625
GSE326201,hepatocyte/tumor epithelial,dendritic,0.762378446151482,0.680851063829787
GSE326201,endothelial,dendritic,1.25914659135925,1
GSE326201,neutrophil,dendritic,1.11443070288356,0.5
GSE326201,mast,dendritic,2.18226800973805,1
GSE326201,dendritic,dendritic,1.96362105555284,1
GSE326201,monocyte/macrophage,dendritic,1.55568030771703,0.777777777777778
GSE326201,other/uncertain,dendritic,0.839241237266169,0.5
GSE326201,fibroblast/mesenchymal,dendritic,1.76582482157671,1
GSE326201,plasma,dendritic,0.176381654002191,0.333333333333333
GSE326201,T/NK,mast,0.0118075874603846,0.0198675496688742
GSE326201,B,mast,0.0118231622620922,0.0390625
GSE326201,hepatocyte/tumor epithelial,mast,0.0129323634345926,0.0319148936170213
GSE326201,endothelial,mast,0.00732004560083182,0.0217391304347826
GSE326201,neutrophil,mast,0,0
GSE326201,mast,mast,4.50054252133726,1
GSE326201,dendritic,mast,0,0
GSE326201,monocyte/macrophage,mast,0,0
GSE326201,other/uncertain,mast,0,0
GSE326201,fibroblast/mesenchymal,mast,0,0
GSE326201,plasma,mast,0,0
GSE326201,T/NK,endothelial,0.101191436016507,0.178807947019868
GSE326201,B,endothelial,0.185086932620363,0.34375
GSE326201,hepatocyte/tumor epithelial,endothelial,0.249928204082354,0.191489361702128
GSE326201,endothelial,endothelial,3.16850785163091,1
GSE326201,neutrophil,endothelial,0,0
GSE326201,mast,endothelial,0,0
GSE326201,dendritic,endothelial,0.267742386491099,0.536585365853659
GSE326201,monocyte/macrophage,endothelial,0.685745792850815,0.555555555555556
GSE326201,other/uncertain,endothelial,0,0
GSE326201,fibroblast/mesenchymal,endothelial,0.29253484335006,0.666666666666667
GSE326201,plasma,endothelial,0.634976711918411,0.666666666666667
GSE326201,T/NK,fibroblast/mesenchymal,0.0353205961261305,0.0529801324503311
GSE326201,B,fibroblast/mesenchymal,0.029391987523747,0.0859375
GSE326201,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.126552750004606,0.117021276595745
GSE326201,endothelial,fibroblast/mesenchymal,0.269638123369185,0.586956521739131
GSE326201,neutrophil,fibroblast/mesenchymal,0,0
GSE326201,mast,fibroblast/mesenchymal,0,0
GSE326201,dendritic,fibroblast/mesenchymal,1.19188934761439,0.951219512195122
GSE326201,monocyte/macrophage,fibroblast/mesenchymal,0.132739073860551,0.333333333333333
GSE326201,other/uncertain,fibroblast/mesenchymal,0.443084479776786,0.5
GSE326201,fibroblast/mesenchymal,fibroblast/mesenchymal,2.44092862460956,1
GSE326201,plasma,fibroblast/mesenchymal,0,0
GSE326201,T/NK,hepatocyte/tumor epithelial,0.017440697036091,0.0260416666666667
GSE326201,B,hepatocyte/tumor epithelial,0.0211503405259524,0.0869565217391304
GSE326201,neutrophil,hepatocyte/tumor epithelial,0,0
GSE326201,monocyte/macrophage,hepatocyte/tumor epithelial,0,0
GSE326201,endothelial,hepatocyte/tumor epithelial,0.178907310929497,0.333333333333333
GSE326201,other/uncertain,hepatocyte/tumor epithelial,0.0831557151047356,0.1
GSE326201,dendritic,hepatocyte/tumor epithelial,0,0
GSE326201,plasma,hepatocyte/tumor epithelial,0,0
GSE326201,T/NK,T/NK,3.2867707950594,1
GSE326201,B,T/NK,0.679943999121281,0.710144927536232
GSE326201,neutrophil,T/NK,0.597174473453909,0.2
GSE326201,monocyte/macrophage,T/NK,1.60109678151411,0.8
GSE326201,endothelial,T/NK,0.0877065116736487,0.333333333333333
GSE326201,other/uncertain,T/NK,0.546525151582585,0.3
GSE326201,dendritic,T/NK,0,0
GSE326201,plasma,T/NK,0.719608752763943,0.571428571428571
GSE326201,T/NK,B,1.41749007329628,0.958333333333333
GSE326201,B,B,4.59421410755062,1
GSE326201,neutrophil,B,2.0519515493694,1
GSE326201,monocyte/macrophage,B,1.78643639461697,0.933333333333333
GSE326201,endothelial,B,1.85421217778347,1
GSE326201,other/uncertain,B,1.10222982163901,0.6
GSE326201,dendritic,B,0,0
GSE326201,plasma,B,1.71175838322205,0.857142857142857
GSE326201,T/NK,plasma,0.358594448362329,0.481770833333333
GSE326201,B,plasma,0.322225266937525,0.608695652173913
GSE326201,neutrophil,plasma,0.361717883831516,0.6
GSE326201,monocyte/macrophage,plasma,0.378840071249106,0.6
GSE326201,endothelial,plasma,0.552169055662927,1
GSE326201,other/uncertain,plasma,0.357839084355156,0.3
GSE326201,dendritic,plasma,0,0
GSE326201,plasma,plasma,4.76921471159404,1
GSE326201,T/NK,monocyte/macrophage,1.33352863156029,0.895833333333333
GSE326201,B,monocyte/macrophage,2.56992531012187,0.956521739130435
GSE326201,neutrophil,monocyte/macrophage,2.52278600601152,1
GSE326201,monocyte/macrophage,monocyte/macrophage,2.79610482338507,1
GSE326201,endothelial,monocyte/macrophage,1.36112306280243,1
GSE326201,other/uncertain,monocyte/macrophage,1.22855274282517,0.6
GSE326201,dendritic,monocyte/macrophage,0,0
GSE326201,plasma,monocyte/macrophage,0.863723641408587,1
GSE326201,T/NK,neutrophil,0.334992157828745,0.614583333333333
GSE326201,B,neutrophil,0.666849507570407,0.869565217391304
GSE326201,neutrophil,neutrophil,3.76047353748892,1
GSE326201,monocyte/macrophage,neutrophil,0.567598674590539,0.6
GSE326201,endothelial,neutrophil,0.11752634885821,0.444444444444444
GSE326201,other/uncertain,neutrophil,0.164194690266646,0.2
GSE326201,dendritic,neutrophil,0.305181728904057,1
GSE326201,plasma,neutrophil,0.234317091343214,0.714285714285714
GSE326201,T/NK,dendritic,0.589497809217234,0.471354166666667
GSE326201,B,dendritic,2.55872796307502,0.91304347826087
GSE326201,neutrophil,dendritic,1.75473431605151,1
GSE326201,monocyte/macrophage,dendritic,1.25866048662789,0.8
GSE326201,endothelial,dendritic,1.07078147221085,0.888888888888889
GSE326201,other/uncertain,dendritic,0.635703591969362,0.6
GSE326201,dendritic,dendritic,1.23082925301173,1
GSE326201,plasma,dendritic,0.324117766686362,0.714285714285714
GSE326201,T/NK,mast,0.00131867167674304,0.00260416666666667
GSE326201,B,mast,0,0
GSE326201,neutrophil,mast,0,0
GSE326201,monocyte/macrophage,mast,0,0
GSE326201,endothelial,mast,0,0
GSE326201,other/uncertain,mast,0,0
GSE326201,dendritic,mast,0,0
GSE326201,plasma,mast,0,0
GSE326201,T/NK,endothelial,0.0774244880447112,0.122395833333333
GSE326201,B,endothelial,0.143088122659693,0.260869565217391
GSE326201,neutrophil,endothelial,0,0
GSE326201,monocyte/macrophage,endothelial,0.332685532344831,0.4
GSE326201,endothelial,endothelial,2.65524249076397,1
GSE326201,other/uncertain,endothelial,0.300527948569859,0.2
GSE326201,dendritic,endothelial,0,0
GSE326201,plasma,endothelial,0.218098777167569,0.285714285714286
GSE326201,T/NK,fibroblast/mesenchymal,0.0279465601806946,0.046875
GSE326201,B,fibroblast/mesenchymal,0,0
GSE326201,neutrophil,fibroblast/mesenchymal,0,0
GSE326201,monocyte/macrophage,fibroblast/mesenchymal,0,0
GSE326201,endothelial,fibroblast/mesenchymal,0.0365451156338956,0.111111111111111
GSE326201,other/uncertain,fibroblast/mesenchymal,0.175259031656124,0.2
GSE326201,dendritic,fibroblast/mesenchymal,0.856135803570315,1
GSE326201,plasma,fibroblast/mesenchymal,0,0
GSE326201,T/NK,hepatocyte/tumor epithelial,0.06366214528164,0.116279069767442
GSE326201,endothelial,hepatocyte/tumor epithelial,0.143961876192026,0.333333333333333
GSE326201,monocyte/macrophage,hepatocyte/tumor epithelial,0.248814756905453,0.2
GSE326201,B,hepatocyte/tumor epithelial,0.0931486514490089,0.152173913043478
GSE326201,other/uncertain,hepatocyte/tumor epithelial,0.188130292609259,0.275862068965517
GSE326201,fibroblast/mesenchymal,hepatocyte/tumor epithelial,0.702818005930518,0.9
GSE326201,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,3.74623007263336,1
GSE326201,mast,hepatocyte/tumor epithelial,0,0
GSE326201,dendritic,hepatocyte/tumor epithelial,0.529642443440037,1
GSE326201,T/NK,T/NK,2.8881854948767,1
GSE326201,endothelial,T/NK,0.0481241612195827,0.166666666666667
GSE326201,monocyte/macrophage,T/NK,0.327573227789673,0.4
GSE326201,B,T/NK,1.04580214915459,0.804347826086957
GSE326201,other/uncertain,T/NK,0.843759472973802,0.551724137931035
GSE326201,fibroblast/mesenchymal,T/NK,0.118297812610726,0.16
GSE326201,hepatocyte/tumor epithelial,T/NK,0.0490914942696727,0.333333333333333
GSE326201,mast,T/NK,0,0
GSE326201,dendritic,T/NK,0,0
GSE326201,T/NK,B,1.41482566672151,0.909883720930232
GSE326201,endothelial,B,1.70979273516545,0.833333333333333
GSE326201,monocyte/macrophage,B,2.44113219055828,1
GSE326201,B,B,3.49344196648638,1
GSE326201,other/uncertain,B,0.763092054464768,0.586206896551724
GSE326201,fibroblast/mesenchymal,B,0.158799087554306,0.32
GSE326201,hepatocyte/tumor epithelial,B,0.101945156593423,0.333333333333333
GSE326201,mast,B,0.882329604867158,1
GSE326201,dendritic,B,0.0603376642801133,0.2
GSE326201,T/NK,plasma,0.266327216176515,0.383720930232558
GSE326201,endothelial,plasma,0.279842427448734,0.5
GSE326201,monocyte/macrophage,plasma,0.043665924275245,0.1
GSE326201,B,plasma,0.346969946008,0.478260869565217
GSE326201,other/uncertain,plasma,0.179513210196618,0.241379310344828
GSE326201,fibroblast/mesenchymal,plasma,0.256215182965533,0.52
GSE326201,hepatocyte/tumor epithelial,plasma,0.612486155955961,1
GSE326201,mast,plasma,0,0
GSE326201,dendritic,plasma,0.191197207500788,0.6
GSE326201,T/NK,monocyte/macrophage,1.02988128672577,0.828488372093023
GSE326201,endothelial,monocyte/macrophage,1.51447822366967,0.833333333333333
GSE326201,monocyte/macrophage,monocyte/macrophage,3.1213448470124,1
GSE326201,B,monocyte/macrophage,1.63695490887547,0.804347826086957
GSE326201,other/uncertain,monocyte/macrophage,0.814012656540298,0.620689655172414
GSE326201,fibroblast/mesenchymal,monocyte/macrophage,0.624257877910817,0.86
GSE326201,hepatocyte/tumor epithelial,monocyte/macrophage,2.43397568159163,1
GSE326201,mast,monocyte/macrophage,1.53679895629235,1
GSE326201,dendritic,monocyte/macrophage,0.326496320961493,0.6
GSE326201,T/NK,neutrophil,0.317976183426055,0.552325581395349
GSE326201,endothelial,neutrophil,0.146492161817485,0.416666666666667
GSE326201,monocyte/macrophage,neutrophil,0.357971972600363,0.6
GSE326201,B,neutrophil,0.281648480017375,0.586956521739131
GSE326201,other/uncertain,neutrophil,0.299334741061016,0.379310344827586
GSE326201,fibroblast/mesenchymal,neutrophil,0.0488513930215437,0.2
GSE326201,hepatocyte/tumor epithelial,neutrophil,0.183273248418756,1
GSE326201,mast,neutrophil,0,0
GSE326201,dendritic,neutrophil,0.0433992292546463,0.2
GSE326201,T/NK,dendritic,0.311218313736928,0.287790697674419
GSE326201,endothelial,dendritic,1.04094778513408,0.916666666666667
GSE326201,monocyte/macrophage,dendritic,0.869972030135068,0.7
GSE326201,B,dendritic,1.28320888941203,0.652173913043478
GSE326201,other/uncertain,dendritic,0.399581419953138,0.275862068965517
GSE326201,fibroblast/mesenchymal,dendritic,1.56002350335944,1
GSE326201,hepatocyte/tumor epithelial,dendritic,0.994588021371312,1
GSE326201,mast,dendritic,1.09285284738592,1
GSE326201,dendritic,dendritic,1.6152454374792,1
GSE326201,T/NK,mast,0.0587363896760052,0.0726744186046512
GSE326201,endothelial,mast,0.226309277650218,0.333333333333333
GSE326201,monocyte/macrophage,mast,0,0
GSE326201,B,mast,0.0303419537819261,0.0434782608695652
GSE326201,other/uncertain,mast,0.125399134288455,0.172413793103448
GSE326201,fibroblast/mesenchymal,mast,0.0456334387581961,0.1
GSE326201,hepatocyte/tumor epithelial,mast,0,0
GSE326201,mast,mast,4.35756270747334,1
GSE326201,dendritic,mast,0,0
GSE326201,T/NK,endothelial,0.0912542865796001,0.15406976744186
GSE326201,endothelial,endothelial,3.20709740524326,1
GSE326201,monocyte/macrophage,endothelial,0.608945012983511,0.4
GSE326201,B,endothelial,0.17555872995297,0.239130434782609
GSE326201,other/uncertain,endothelial,0.484949003626924,0.310344827586207
GSE326201,fibroblast/mesenchymal,endothelial,0.392152882570503,0.74
GSE326201,hepatocyte/tumor epithelial,endothelial,0.195825162449267,0.333333333333333
GSE326201,mast,endothelial,2.70215005154717,1
GSE326201,dendritic,endothelial,0.651787694391738,0.8
GSE326201,T/NK,fibroblast/mesenchymal,0.0473776985486389,0.0552325581395349
GSE326201,endothelial,fibroblast/mesenchymal,0.056293848636946,0.166666666666667
GSE326201,monocyte/macrophage,fibroblast/mesenchymal,0.0871279953320418,0.1
GSE326201,B,fibroblast/mesenchymal,0.0166420766682659,0.0434782608695652
GSE326201,other/uncertain,fibroblast/mesenchymal,0.150950933102129,0.172413793103448
GSE326201,fibroblast/mesenchymal,fibroblast/mesenchymal,2.73739809734402,1
GSE326201,hepatocyte/tumor epithelial,fibroblast/mesenchymal,0.433926839778263,0.666666666666667
GSE326201,mast,fibroblast/mesenchymal,0.632716190498513,1
GSE326201,dendritic,fibroblast/mesenchymal,1.37755195799979,1
GSE326201,fibroblast/mesenchymal,hepatocyte/tumor epithelial,0.579306950538802,0.829268292682927
GSE326201,T/NK,hepatocyte/tumor epithelial,0.100997718018563,0.198237885462555
GSE326201,dendritic,hepatocyte/tumor epithelial,0.385204605297357,0.75
GSE326201,other/uncertain,hepatocyte/tumor epithelial,0.136532260277312,0.176470588235294
GSE326201,monocyte/macrophage,hepatocyte/tumor epithelial,0.0834921194687549,0.333333333333333
GSE326201,endothelial,hepatocyte/tumor epithelial,0.130093025643268,0.333333333333333
GSE326201,B,hepatocyte/tumor epithelial,0.140437311866611,0.298387096774194
GSE326201,hepatocyte/tumor epithelial,hepatocyte/tumor epithelial,4.83802324779594,1
